ID,Race,Age,Gender,undergrad_gpa,math_camp,gre_verbal,gre_quant,gre_total,graduate_gpa
1447,White,23,Male,3.82,FALSE,147,147,294,3.44
0799,White,25,Trans*,2.32,FALSE,163,145,308,3.19
448,White,26,Male,2.39,FALSE,141,138,279,3.33
1577,Hispanic,24,Female,1.72,FALSE,157,131,288,3.35
090,Black,29,Male,2.76,FALSE,149,142,291,3.41
254,Bi-Racial,30,Female,3.03,FALSE,164,132,296,3.16
0577,Black,25,Female,3.48,FALSE,143,155,298,3.27
037,White,26,Trans*,2.36,TRUE,155,147,302,2.63
690,White,30,Male,2.45,TRUE,161,132,293,3.51
1329,White,29,Male,2,FALSE,157,135,292,2.7
273,White,22,Male,2.03,FALSE,144,132,276,2.86
0032,White,26,Female,2.29,FALSE,156,148,304,2.46
1560,White,21,Male,3.2,FALSE,147,157,304,2.68
0092,White,26,Trans*,2.93,FALSE,151,142,293,3.35
1469,Black,20,Trans*,3.62,FALSE,141,140,281,2.73
1482,Hispanic,23,Male,3.3,FALSE,141,144,285,2.8
1204,Hispanic,26,Male,2.89,FALSE,141,151,292,3.36
511,White,29,Trans*,1.63,TRUE,134,138,272,3.87
1946,White,22,Female,3.38,FALSE,164,154,318,2.28
0025,White,28,Female,2.96,FALSE,140,164,304,3.54
1641,White,28,Female,1.96,FALSE,153,132,285,2.58
0021,White,23,Female,3.82,FALSE,131,136,267,2.9
0214,White,22,Trans*,3.64,FALSE,142,165,307,3.91
1161,White,23,Male,1.55,FALSE,144,141,285,3.12
1001,White,25,Male,2.39,FALSE,149,140,289,2.16
0190,White,23,Male,2.09,FALSE,156,166,322,3.31
0676,White,26,Trans*,3.95,FALSE,151,153,304,2.35
1724,Black,30,Male,2.83,FALSE,140,158,298,3.26
662,Black,29,Male,2.56,FALSE,150,135,285,2.58
272,White,20,Female,1.71,FALSE,150,136,286,3.67
249,Asian,20,Female,3.01,TRUE,145,132,277,3.33
109,White,22,Male,1.93,FALSE,130,134,264,3.07
1753,White,28,Trans*,1.79,FALSE,165,156,321,1.39
495,Hispanic,22,Trans*,2.53,TRUE,133,131,264,3.01
1459,Hispanic,24,Female,2.68,FALSE,134,168,302,3.22
718,White,30,Female,2.49,FALSE,160,132,292,3.53
1275,Asian,24,Trans*,2.27,FALSE,152,165,317,2.4
1748,White,26,Trans*,2.83,FALSE,170,145,315,2.34
0881,White,23,Male,2.1,FALSE,150,130,280,3.72
0150,White,25,Female,2.76,FALSE,138,157,295,2.11
616,White,30,Trans*,2.86,TRUE,150,134,284,2.86
506,Black,27,Female,2.45,TRUE,158,135,293,3.26
063,White,26,Male,1.22,TRUE,146,136,282,3.39
722,Hispanic,24,Male,2.2,FALSE,140,138,278,3.51
0917,Asian,26,Trans*,2.47,FALSE,145,168,313,3.47
1255,White,24,Trans*,3.17,FALSE,158,150,308,3.78
096,White,21,Female,2.99,FALSE,145,146,291,3.11
0873,White,27,Trans*,3.95,FALSE,131,160,291,3.64
1407,Hispanic,27,Male,3.85,FALSE,148,146,294,2.39
172,White,20,Male,2.91,FALSE,132,130,262,3.37
1365,White,25,Male,3.48,FALSE,144,151,295,3.38
363,White,21,Trans*,2.4,TRUE,151,136,287,2.94
0346,White,28,Male,2.4,FALSE,132,131,263,1.57
0389,White,24,Male,2.52,FALSE,140,153,293,1.67
080,Hispanic,30,Female,2.11,TRUE,158,133,291,3.33
0321,White,24,Male,1.69,FALSE,138,154,292,3.7
531,White,27,Female,2.22,FALSE,148,147,295,3.54
355,Hispanic,25,Trans*,2.62,FALSE,134,131,265,2.88
0622,White,29,Male,2.21,FALSE,153,158,311,3.06
630,White,26,Male,2.41,TRUE,156,135,291,2.83
026,White,30,Male,2.42,FALSE,152,137,289,2.49
0804,Hispanic,28,Male,1.83,FALSE,151,133,284,3.76
611,White,24,Female,2.22,FALSE,148,137,285,2.85
0242,White,29,Male,1.97,FALSE,132,159,291,3.07
502,Hispanic,26,Trans*,2.11,FALSE,146,149,295,3.34
0533,White,29,Trans*,3.17,FALSE,145,152,297,3.5
1818,White,21,Male,3.27,FALSE,152,168,320,3.63
1420,White,24,Female,1.58,FALSE,148,166,314,3.89
480,White,26,Female,2.31,TRUE,165,131,296,3.34
0059,Hispanic,29,Female,2.16,FALSE,155,133,288,2.54
289,Hispanic,22,Male,2.29,FALSE,140,134,274,3.58
1770,Hispanic,30,Trans*,1.29,FALSE,151,141,292,2.55
623,White,25,Male,1.65,FALSE,145,134,279,2.99
386,White,29,Male,2.99,FALSE,148,134,282,2.36
0834,White,29,Female,3,FALSE,143,139,282,2.89
0810,White,28,Female,2.33,FALSE,162,137,299,3.28
0375,White,26,Male,2.87,FALSE,131,156,287,3.24
0328,Black,21,Female,2.13,FALSE,144,168,312,3.83
1277,White,24,Female,2.16,FALSE,144,146,290,3.2
1917,Hispanic,25,Trans*,2.96,FALSE,161,145,306,3.41
0208,White,29,Trans*,2.66,FALSE,150,166,316,3.64
1809,Hispanic,22,Male,1.05,FALSE,133,167,300,3.05
0915,White,24,Trans*,3.12,FALSE,156,168,324,3.22
1682,White,30,Female,2.13,FALSE,146,149,295,3.31
1727,White,29,Trans*,1.18,FALSE,159,161,320,3.83
072,Black,24,Female,2.18,TRUE,157,132,289,3.51
265,White,25,Male,2.26,TRUE,137,135,272,3.22
638,Black,30,Male,2.25,TRUE,148,130,278,3.57
227,White,22,Female,2.22,FALSE,142,133,275,2.65
0538,White,25,Trans*,2.38,FALSE,155,146,301,1.49
106,White,25,Male,2.04,TRUE,154,134,288,3.83
618,White,29,Trans*,2.98,FALSE,140,131,271,2.67
004,Asian,23,Male,2.38,FALSE,167,134,301,2.58
1382,Hispanic,30,Female,3.58,FALSE,158,164,322,3.4
0267,White,29,Trans*,1.37,FALSE,150,141,291,2.98
1827,White,20,Female,2.74,FALSE,145,166,311,2.79
568,White,24,Female,2.46,FALSE,150,141,291,3.69
1515,White,26,Female,1.18,FALSE,157,167,324,3.94
391,Hispanic,23,Female,2.51,TRUE,139,137,276,2.93
721,Black,26,Male,2.67,TRUE,139,136,275,3.2
063,White,22,Female,2.86,FALSE,139,131,270,3.48
750,Hispanic,23,Male,2.26,TRUE,157,134,291,3.13
0338,White,23,Male,1.46,FALSE,160,163,323,3.9
0283,Asian,30,Male,1.35,FALSE,140,146,286,2.97
565,White,26,Male,2.39,TRUE,169,142,311,2.65
1428,White,23,Male,1.01,FALSE,135,162,297,2.99
419,White,27,Male,2.56,TRUE,166,139,305,3.29
613,White,26,Male,2.57,FALSE,159,143,302,2.04
0383,White,20,Female,2.29,FALSE,146,131,277,3.36
1779,Asian,21,Trans*,2.12,FALSE,148,169,317,2.48
1648,Black,26,Trans*,3.79,FALSE,158,149,307,2.86
300,White,24,Female,2.42,FALSE,160,131,291,3.15
1012,White,21,Male,2.64,FALSE,155,159,314,3.79
0648,Hispanic,20,Female,2.93,FALSE,133,134,267,3.98
255,White,25,Female,3.64,TRUE,153,132,285,3.25
1684,Asian,24,Female,2.5,FALSE,152,170,322,2.75
1765,White,28,Female,2.16,FALSE,140,159,299,3.27
0608,White,30,Male,2.25,FALSE,152,146,298,2.85
608,White,28,Male,2.84,FALSE,162,143,305,2.98
292,White,22,Trans*,1.93,TRUE,139,144,283,3.91
0033,Black,24,Trans*,3.69,FALSE,153,156,309,3.68
1339,Black,26,Male,1.56,FALSE,157,153,310,3.79
1266,White,21,Female,1.83,FALSE,139,141,280,3.95
1590,Black,28,Male,2.42,FALSE,137,167,304,2.24
0984,Hispanic,20,Female,2.8,FALSE,139,149,288,2.31
0704,Black,27,Trans*,3.52,FALSE,151,133,284,2.61
081,Hispanic,21,Trans*,1.6,FALSE,169,149,318,2.68
1455,White,24,Female,1.25,FALSE,142,151,293,2.28
1391,White,23,Male,2.37,FALSE,145,162,307,3.72
0546,White,20,Female,2.4,FALSE,137,137,274,3.64
1220,White,23,Male,3.24,FALSE,145,165,310,3.03
0846,White,20,Female,2.23,FALSE,134,162,296,2.64
0152,White,25,Female,3.83,FALSE,138,147,285,3.58
281,White,25,Female,2.87,TRUE,139,141,280,3.26
274,Hispanic,21,Female,2.2,TRUE,164,139,303,2.59
408,White,26,Trans*,2.57,FALSE,152,132,284,3.43
1783,White,30,Female,2.23,FALSE,131,156,287,3.69
195,White,22,Male,2.06,FALSE,158,131,289,2.16
194,White,30,Male,2.07,FALSE,149,139,288,2.16
0051,White,28,Female,2.4,FALSE,152,160,312,1.61
655,White,25,Trans*,2.68,TRUE,137,133,270,3.22
1686,White,30,Female,3.37,FALSE,164,148,312,2.95
1792,White,23,Trans*,2.63,FALSE,139,163,302,3.96
681,White,23,Female,1.6,TRUE,159,141,300,3.01
0438,Black,20,Female,3.4,FALSE,148,165,313,3.94
1553,White,29,Female,1.77,FALSE,146,154,300,2.55
1754,White,27,Trans*,2.22,FALSE,137,138,275,2.16
1140,White,23,Male,2.77,FALSE,158,152,310,1.19
0250,White,20,Male,2.34,FALSE,159,132,291,2.88
0738,White,24,Trans*,2.31,FALSE,139,150,289,3.58
1667,Hispanic,29,Trans*,3.3,FALSE,140,152,292,3.69
0191,White,23,Male,1.28,FALSE,161,147,308,3.82
0919,Black,30,Female,3.44,FALSE,136,148,284,3.92
0097,White,21,Female,1.14,FALSE,136,138,274,2.01
1283,White,24,Female,1.78,FALSE,131,137,268,3.95
322,White,23,Trans*,3.11,FALSE,157,130,287,3.21
0910,Hispanic,29,Trans*,1.97,FALSE,142,155,297,2.4
1212,White,24,Female,1.93,FALSE,170,139,309,3.75
534,Hispanic,28,Female,1.32,TRUE,158,133,291,3.9
0361,White,20,Male,1.22,FALSE,151,133,284,3.51
554,White,24,Female,1.86,TRUE,148,134,282,3.85
1644,White,21,Male,1.49,FALSE,137,148,285,2.82
1956,White,21,Male,3.74,FALSE,151,155,306,3.71
0023,Native,28,Female,3.71,FALSE,157,157,314,3.74
659,White,22,Female,2.34,FALSE,138,138,276,2.58
1749,White,27,Female,2,FALSE,160,140,300,3.15
171,White,22,Female,2.3,FALSE,139,143,282,2.69
0230,Black,30,Male,2.18,FALSE,155,139,294,1.37
1077,Black,23,Female,1.73,FALSE,134,143,277,2.61
1287,Black,27,Trans*,1.07,FALSE,149,153,302,3.46
0529,White,25,Male,2.44,FALSE,163,167,330,1.83
586,White,20,Trans*,2.3,FALSE,140,135,275,3.33
422,Black,28,Trans*,2.4,TRUE,137,147,284,3.2
576,Hispanic,30,Male,1.33,FALSE,156,144,300,2.12
0540,White,28,Trans*,3.19,FALSE,155,140,295,2.78
222,Black,23,Trans*,2.5,FALSE,161,144,305,1.82
0047,White,20,Trans*,3.51,FALSE,140,159,299,2.68
1474,Black,29,Male,3.44,FALSE,133,168,301,3.15
0314,White,27,Male,3.29,FALSE,149,132,281,3.96
1815,Black,27,Female,3.99,FALSE,138,161,299,2.32
0324,Black,22,Trans*,3.85,FALSE,160,152,312,2.62
0417,White,25,Female,1.88,FALSE,152,148,300,2.77
1269,White,26,Trans*,3.97,FALSE,149,140,289,3.44
1773,Black,26,Female,2.41,FALSE,157,164,321,3.71
657,White,22,Male,2.58,FALSE,153,131,284,2.85
0615,Black,28,Male,1.72,FALSE,133,164,297,3.85
0655,White,30,Male,1.17,FALSE,155,168,323,2.89
1598,White,27,Male,2.95,FALSE,155,137,292,3.07
1640,Hispanic,20,Female,3.68,FALSE,136,160,296,3.74
604,White,27,Trans*,2.36,FALSE,141,133,274,2.51
724,White,28,Trans*,2.26,FALSE,149,142,291,3.02
131,Asian,25,Trans*,2.85,TRUE,160,135,295,3.63
781,Asian,24,Male,3.37,TRUE,155,131,286,2.79
1798,White,25,Trans*,2.39,FALSE,137,145,282,3.49
0241,White,29,Male,2.68,FALSE,164,159,323,1.97
1472,White,28,Female,2.26,FALSE,168,152,320,3.9
0909,White,26,Male,1.93,FALSE,144,142,286,3.39
132,White,24,Female,2.84,TRUE,140,134,274,2.81
463,White,28,Female,2.32,FALSE,153,139,292,2.77
1053,White,24,Male,3.1,FALSE,136,138,274,2.15
501,Hispanic,26,Male,3.17,TRUE,145,137,282,3.46
1938,White,20,Trans*,2.3,FALSE,142,156,298,3.53
1710,White,21,Female,2.61,FALSE,147,164,311,3.82
102,White,30,Trans*,2.7,FALSE,162,133,295,2.27
1817,Hispanic,20,Female,3.06,FALSE,148,152,300,3.94
731,Asian,25,Female,2.54,TRUE,143,131,274,3.23
345,White,22,Female,2.32,TRUE,134,137,271,3.95
365,White,22,Trans*,2.78,FALSE,134,145,279,2.63
439,Hispanic,28,Trans*,1.87,FALSE,139,133,272,2.54
770,White,21,Male,1.34,FALSE,135,136,271,3.23
478,White,29,Trans*,2.69,TRUE,137,134,271,3.49
591,Asian,20,Trans*,2.52,TRUE,167,133,300,3.68
563,White,26,Female,2.36,FALSE,150,141,291,3.1
490,White,22,Trans*,2.11,TRUE,142,140,282,3.39
558,White,23,Female,2.24,TRUE,161,130,291,3.91
509,Black,20,Male,2.23,FALSE,157,132,289,3.68
1276,White,20,Male,2.74,FALSE,148,132,280,3.21
1165,White,28,Trans*,3.49,FALSE,147,134,281,3.25
1850,White,22,Female,1.53,FALSE,134,164,298,2.61
291,Hispanic,25,Female,2.72,TRUE,143,140,283,2.99
481,White,21,Male,2.77,FALSE,149,139,288,2.94
0484,White,21,Male,2.82,FALSE,132,149,281,3.69
0428,White,23,Female,2.71,FALSE,135,148,283,1.08
1764,White,25,Female,3.42,FALSE,145,139,284,1.7
337,White,29,Trans*,2.02,TRUE,155,134,289,3.62
528,White,30,Female,3.9,TRUE,164,153,317,3.48
0183,White,25,Female,2.67,FALSE,134,153,287,3.91
075,White,26,Female,3.28,TRUE,134,136,270,3.55
0399,Hispanic,20,Male,3.6,FALSE,138,153,291,3.78
1394,Bi-Racial,25,Female,3.01,FALSE,136,138,274,3.2
0620,Hispanic,29,Male,2.8,FALSE,135,168,303,3.49
0565,Asian,26,Trans*,2.24,FALSE,153,152,305,3.7
1957,White,21,Male,3.63,FALSE,142,153,295,3.88
0291,White,28,Trans*,2.81,FALSE,164,158,322,3.46
302,Bi-Racial,29,Trans*,1.92,TRUE,132,138,270,3.53
0658,Black,22,Female,3.38,FALSE,165,157,322,3.43
659,White,28,Trans*,1.74,TRUE,134,131,265,3.57
613,White,23,Trans*,2.58,TRUE,156,131,287,3.12
268,White,22,Trans*,3.5,TRUE,148,141,289,2.48
1135,White,20,Trans*,2.2,FALSE,148,147,295,2.88
294,Asian,30,Trans*,2.96,FALSE,150,135,285,2.67
0404,Black,25,Female,1.9,FALSE,136,164,300,2.52
290,White,21,Trans*,1.78,FALSE,147,163,310,3.53
1901,White,21,Trans*,1.05,FALSE,136,163,299,2.52
1363,White,21,Trans*,3.96,FALSE,137,135,272,3.26
069,White,27,Trans*,2.06,TRUE,168,144,312,3.83
785,White,26,Trans*,2.81,TRUE,141,163,304,3.76
0056,White,26,Male,2.26,FALSE,137,156,293,3.06
359,White,25,Trans*,2.76,FALSE,146,130,276,2.62
0849,White,30,Trans*,2.54,FALSE,131,138,269,3.81
421,Hispanic,24,Male,2.06,TRUE,144,150,294,3.78
053,White,26,Female,2.34,FALSE,155,135,290,2.55
713,White,21,Trans*,3.01,FALSE,168,130,298,3.95
0863,White,27,Trans*,1.46,FALSE,154,135,289,3.28
1296,White,27,Trans*,1.41,FALSE,130,152,282,3.65
0490,White,24,Male,1.8,FALSE,132,152,284,2.96
0604,Hispanic,23,Trans*,3.84,FALSE,139,149,288,2.65
098,White,28,Female,3.15,FALSE,155,131,286,3.62
1354,Hispanic,29,Trans*,2.41,FALSE,163,163,326,2.32
550,Black,20,Female,2.08,FALSE,162,136,298,2.8
0721,Black,28,Trans*,2.08,FALSE,148,156,304,3.33
381,White,28,Trans*,2.31,FALSE,144,146,290,3.11
137,Black,28,Male,1.54,TRUE,157,145,302,2.99
571,White,25,Trans*,2.97,TRUE,160,137,297,3.49
1541,Hispanic,25,Female,2.26,FALSE,145,142,287,2.09
0180,White,26,Male,3.45,FALSE,131,156,287,3.84
1623,White,20,Trans*,2.88,FALSE,160,132,292,3.05
0153,White,30,Male,3.56,FALSE,145,166,311,3.66
251,White,26,Male,2.02,TRUE,143,136,279,3.99
455,Hispanic,24,Trans*,1.36,TRUE,146,131,277,2.82
1121,White,22,Male,3.16,FALSE,143,165,308,2.07
691,White,29,Male,2.74,FALSE,139,150,289,3.29
008,White,23,Female,3.64,FALSE,137,131,268,2.58
0138,White,25,Male,1.96,FALSE,160,162,322,3.47
136,Black,22,Trans*,2.33,FALSE,135,153,288,2.49
0668,Hispanic,29,Female,3.23,FALSE,145,135,280,3.93
583,White,21,Trans*,2.25,TRUE,151,146,297,2.85
0029,White,26,Male,1.13,FALSE,134,147,281,1.95
1703,White,20,Trans*,3.08,FALSE,141,134,275,3.73
432,Hispanic,23,Female,3.29,TRUE,152,137,289,2.6
636,Black,30,Trans*,2.59,TRUE,137,136,273,3.94
1136,White,26,Female,1.99,FALSE,169,147,316,1.97
328,White,23,Male,2.66,FALSE,164,139,303,1.76
1737,White,20,Trans*,2.43,FALSE,148,149,297,3.12
660,Hispanic,22,Male,3.57,FALSE,138,135,273,3.18
069,White,22,Trans*,3.05,FALSE,148,155,303,2.79
038,White,20,Trans*,2.91,TRUE,149,138,287,2.74
403,Hispanic,22,Male,2.43,TRUE,153,139,292,2.5
0584,Hispanic,30,Female,2.63,FALSE,161,136,297,2.17
498,White,26,Male,2.61,TRUE,155,142,297,3.58
381,White,21,Trans*,2.55,TRUE,143,142,285,2.64
0547,White,29,Trans*,2.43,FALSE,144,164,308,3.8
1886,White,28,Female,1.79,FALSE,161,136,297,3.1
0171,Black,28,Trans*,2.4,FALSE,144,156,300,3.85
0552,Hispanic,29,Male,3.35,FALSE,132,144,276,3.69
1889,Native,28,Female,3.37,FALSE,134,148,282,2.27
0440,Bi-Racial,30,Female,2.61,FALSE,139,133,272,3.69
712,Bi-Racial,21,Trans*,2.23,TRUE,161,137,298,2.58
0330,Hispanic,29,Male,1.97,FALSE,159,154,313,3.13
085,White,29,Male,1.94,TRUE,150,141,291,3.64
116,Black,21,Female,2.04,TRUE,140,136,276,3.6
524,White,30,Male,1.75,FALSE,139,145,284,3.27
0606,Black,21,Female,3.62,FALSE,140,150,290,3.25
058,Hispanic,24,Female,2.88,TRUE,139,134,273,3.93
437,White,29,Trans*,1.31,TRUE,152,139,291,3.9
0535,White,27,Male,3.12,FALSE,164,153,317,3.25
195,Black,23,Female,2.36,TRUE,136,136,272,2.58
429,White,29,Male,2.34,FALSE,153,141,294,2.46
1551,White,30,Male,2.84,FALSE,138,143,281,2.23
356,White,28,Female,2.26,FALSE,131,146,277,2.71
184,White,25,Trans*,2.32,TRUE,138,147,285,3.65
0962,Hispanic,22,Trans*,1.59,FALSE,157,140,297,2.75
582,White,28,Female,2.41,FALSE,162,132,294,1.84
0987,White,27,Male,3.07,FALSE,143,164,307,3.8
0705,Hispanic,30,Trans*,3.28,FALSE,153,169,322,3.09
425,White,25,Trans*,2.35,FALSE,134,137,271,2.08
254,White,20,Female,2.39,TRUE,139,140,279,3.08
243,White,21,Male,3.65,TRUE,142,132,274,2.95
1631,White,20,Male,2.71,FALSE,163,160,323,3.29
341,Asian,29,Female,3.74,TRUE,155,137,292,3.23
050,Asian,22,Trans*,1.84,FALSE,153,133,286,3.07
0131,White,24,Female,3,FALSE,148,168,316,2.08
1419,White,29,Male,3.85,FALSE,145,168,313,2.87
307,White,27,Trans*,2.25,TRUE,154,131,285,2.05
178,White,23,Female,1.93,FALSE,131,141,272,3.61
326,White,27,Female,2.97,FALSE,146,136,282,2.93
609,Black,24,Male,2.94,FALSE,155,134,289,2.6
1157,White,25,Trans*,3.62,FALSE,154,144,298,3.83
639,Black,27,Female,2,FALSE,137,131,268,3.09
1512,Hispanic,25,Trans*,1.52,FALSE,159,157,316,3.01
0530,White,30,Trans*,2.19,FALSE,143,152,295,2.42
0679,White,24,Male,2.1,FALSE,162,134,296,3.88
693,White,23,Male,2.07,FALSE,139,131,270,3.59
569,White,29,Female,3.35,TRUE,138,131,269,2.76
360,White,28,Female,2.58,FALSE,144,137,281,2.7
0211,White,29,Trans*,1.71,FALSE,131,133,264,3.98
1084,White,24,Female,3.03,FALSE,144,145,289,2.09
0073,White,22,Trans*,3.8,FALSE,132,166,298,3.05
1480,White,29,Female,2.56,FALSE,154,158,312,3.73
0498,White,28,Trans*,2.5,FALSE,144,149,293,1.44
054,Black,23,Male,3.31,FALSE,131,137,268,3.63
354,White,27,Female,2.75,FALSE,133,131,264,2.55
764,White,24,Female,2.89,FALSE,149,135,284,2.95
1089,Black,22,Trans*,3.9,FALSE,169,145,314,2.76
523,White,24,Trans*,2.22,FALSE,157,149,306,2.18
0671,White,26,Female,2.37,FALSE,131,168,299,3.94
675,Asian,27,Male,2.42,TRUE,157,134,291,3.21
0258,White,26,Trans*,2.86,FALSE,140,166,306,3.37
0270,Black,24,Female,1.86,FALSE,135,141,276,2.4
355,Hawaiian,22,Trans*,2.73,TRUE,157,133,290,3.16
0999,White,27,Trans*,3.05,FALSE,140,166,306,2.71
0858,White,25,Male,2.84,FALSE,147,136,283,3.33
054,White,21,Trans*,2.12,TRUE,153,134,287,2.98
607,Asian,25,Trans*,1.73,FALSE,169,145,314,2.82
0778,White,22,Female,3.39,FALSE,147,134,281,3.41
1139,White,29,Male,1.57,FALSE,138,148,286,1.18
313,White,23,Female,1.87,FALSE,159,136,295,1.93
1944,Hispanic,28,Male,2.21,FALSE,144,132,276,3.54
0298,Black,21,Trans*,2.59,FALSE,134,134,268,1.43
518,White,24,Male,2.36,FALSE,155,136,291,2.1
1249,White,23,Female,2.5,FALSE,142,160,302,3.83
0064,White,24,Female,3.66,FALSE,135,160,295,3.33
327,White,21,Male,1.58,TRUE,147,141,288,3.57
373,Black,24,Female,2.44,TRUE,135,133,268,3.45
505,Hispanic,22,Trans*,2.01,TRUE,135,130,265,2.51
0720,White,26,Male,2.51,FALSE,156,155,311,3.84
0560,White,22,Male,3.38,FALSE,144,138,282,3.6
1042,White,24,Female,1.77,FALSE,163,151,314,1.94
0280,Hispanic,29,Female,1.48,FALSE,163,146,309,3.97
581,Black,28,Male,2.79,FALSE,157,133,290,2.37
0219,Hispanic,30,Trans*,1.95,FALSE,163,158,321,3.77
0660,White,27,Trans*,1.68,FALSE,160,137,297,3.63
698,White,29,Male,2.62,TRUE,148,141,289,2.83
205,White,20,Trans*,2.02,TRUE,145,134,279,3.37
1254,White,22,Female,1.77,FALSE,165,165,330,2.69
514,White,25,Female,1.58,TRUE,164,151,315,3.34
0998,Asian,25,Trans*,1.83,FALSE,136,156,292,2.8
284,White,23,Female,1.86,FALSE,146,135,281,2.49
1044,Hispanic,24,Male,2.46,FALSE,139,147,286,3.26
0076,Black,27,Male,3.54,FALSE,140,153,293,3.16
343,White,28,Female,3.05,TRUE,144,140,284,3
758,Black,24,Female,2.84,FALSE,134,130,264,2.03
224,White,22,Male,2.51,FALSE,157,136,293,2.32
1922,Hispanic,29,Male,2.06,FALSE,147,141,288,3.15
0327,White,25,Female,2.19,FALSE,148,160,308,2
500,White,25,Trans*,1.68,FALSE,153,146,299,3.32
0497,White,21,Trans*,2.38,FALSE,134,159,293,3.54
0350,Black,20,Female,3.47,FALSE,146,147,293,2.36
181,White,20,Female,2.31,TRUE,154,138,292,3.31
397,White,22,Trans*,1.26,TRUE,145,131,276,3.16
110,White,20,Trans*,3.06,FALSE,134,134,268,3.17
1332,Hispanic,24,Male,2.66,FALSE,139,154,293,3.26
579,Bi-Racial,23,Female,2.6,FALSE,164,136,300,3.77
1129,Asian,22,Female,2.94,FALSE,161,134,295,3.91
161,White,26,Female,3.77,FALSE,147,141,288,2.91
1781,Black,23,Male,1.93,FALSE,136,158,294,3.02
0794,Asian,27,Male,1.65,FALSE,163,139,302,2.65
424,White,24,Trans*,2.13,TRUE,143,131,274,3.62
1452,White,26,Female,2.65,FALSE,154,136,290,3.48
1305,Black,26,Female,2.36,FALSE,152,134,286,3.79
1177,Hispanic,25,Male,2.14,FALSE,150,165,315,3.84
1808,Hispanic,26,Trans*,3.31,FALSE,147,147,294,1.94
1943,White,26,Male,1.28,FALSE,151,137,288,2.61
313,White,29,Male,2.3,TRUE,132,139,271,2.96
0752,White,21,Trans*,1.92,FALSE,141,142,283,2.32
0300,White,22,Female,2.76,FALSE,155,136,291,3.89
581,Black,24,Male,1.9,TRUE,132,136,268,3.98
315,White,30,Male,2.14,TRUE,155,141,296,3.77
521,Asian,27,Male,2.47,FALSE,142,134,276,2.02
0887,White,27,Male,3.95,FALSE,159,153,312,3.91
1144,White,29,Male,1.21,FALSE,138,158,296,3.78
779,White,30,Male,2.11,TRUE,160,135,295,3.63
0900,Bi-Racial,21,Male,2.96,FALSE,161,141,302,3.92
1073,White,23,Trans*,1.5,FALSE,137,143,280,2.96
640,Black,30,Female,2.83,FALSE,131,153,284,3.93
325,Hispanic,30,Male,2.09,FALSE,135,134,269,3.48
043,White,26,Male,2.47,TRUE,143,133,276,3.73
0764,Black,28,Female,2.37,FALSE,158,166,324,3.47
0709,Black,26,Male,3.06,FALSE,164,154,318,3.42
1743,White,23,Female,3.11,FALSE,134,133,267,3.95
1519,White,29,Female,2.11,FALSE,152,153,305,3.45
230,White,27,Female,2.13,FALSE,151,138,289,2.89
0362,Hispanic,20,Male,1.33,FALSE,133,154,287,2.29
340,White,28,Trans*,3.18,TRUE,132,134,266,3.58
763,White,28,Male,2.91,TRUE,150,140,290,3.29
1465,Hispanic,20,Male,2.9,FALSE,140,166,306,1.97
093,White,25,Male,2.98,TRUE,160,130,290,3.14
589,Asian,23,Trans*,2.89,TRUE,137,135,272,3.08
0562,Black,22,Male,3.33,FALSE,152,165,317,3.16
1043,Hispanic,26,Male,1.6,FALSE,135,159,294,3.6
0814,Asian,20,Female,3.56,FALSE,147,157,304,3.19
450,White,29,Trans*,2.28,TRUE,147,134,281,3.49
095,Bi-Racial,30,Female,2.44,FALSE,151,133,284,2.67
1583,White,22,Male,3.58,FALSE,157,134,291,2.24
664,White,27,Female,2.51,TRUE,148,144,292,3.2
1262,Hispanic,21,Male,2.76,FALSE,168,169,337,1.39
0723,Hispanic,21,Male,1.01,FALSE,151,133,284,2.97
1466,Bi-Racial,23,Trans*,3.04,FALSE,142,147,289,3.55
0959,Black,25,Female,3.49,FALSE,147,159,306,2.79
1722,White,24,Female,2.77,FALSE,138,162,300,3.62
772,Black,24,Male,1.34,TRUE,139,137,276,3.49
0039,White,25,Female,3.47,FALSE,155,169,324,3.42
1357,White,21,Trans*,2.88,FALSE,137,162,299,2.31
460,White,28,Female,2.4,TRUE,133,131,264,3.98
0166,White,21,Male,3.84,FALSE,141,152,293,3.24
683,White,25,Female,2.7,FALSE,140,134,274,2.85
429,White,30,Trans*,2.54,TRUE,155,136,291,3.04
1935,Asian,27,Trans*,2.77,FALSE,151,132,283,1.02
713,Bi-Racial,22,Trans*,2.8,TRUE,138,134,272,2.61
1949,White,27,Male,2.84,FALSE,147,158,305,3.75
0856,White,26,Trans*,2.17,FALSE,162,163,325,3.25
352,Hispanic,28,Trans*,2.04,TRUE,170,134,304,3.54
1493,White,23,Male,3.12,FALSE,136,145,281,3.78
561,White,25,Male,2.38,TRUE,153,137,290,2.16
394,Hispanic,20,Female,2.82,TRUE,152,131,283,3.53
552,Bi-Racial,20,Trans*,3.05,FALSE,145,131,276,2.96
1890,White,24,Trans*,1.3,FALSE,142,158,300,2.44
0103,Hispanic,29,Male,2.42,FALSE,150,136,286,3.2
630,White,27,Female,2.42,FALSE,144,132,276,3.45
1550,White,27,Female,3.68,FALSE,131,166,297,3.2
748,White,25,Trans*,2.71,FALSE,145,134,279,3.7
1761,White,26,Female,2.42,FALSE,163,144,307,3.38
